meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney,sectional,prizemoney won,country
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,11,BenchMark 72+,1200,S Parnham,2.3,18/07/26,Budget Car And Truck Rental (Bm72+),1-Urquharts Bluff,4,10,01:12.54,Belmont Park,Soft 7,56.5,0:0-0-0,241452,1356904,1116554,27659,15478,27659,12664,$80000,35.30sec 600m,$3120,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,10,BenchMark 72+,1200,S Parnham,5.4,27/06/26,Mrs Mac's (Bm72+),1-Charino,4,9,01:12.52,Belmont Park,Heavy 8,57,0:0-0-0,240853,1352207,1116554,27659,15478,27659,12664,$80000,35.47sec 600m,$3120,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,1,BenchMark 72+,1000,S Parnham,1.7,20/06/26,WA Racehorse Owners' Association (Bm72+),1-Baby Pearl,5,4.2,00:58.23,Belmont Park,Good 4,57,0:0-0-0,240643,1350609,1116554,27659,15478,27659,12664,$80000,33.71sec 600m,$2320,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,8,BenchMark 72+,1000,S Parnham,0.8,30/05/26,Vale Lois Taylor (Bm72+),2-Kay Tee Why,1,6.5,00:57.86,Belmont Park,Soft 6,55,0:0-0-0,240026,1345861,1116554,27659,15478,27659,12664,$80000,33.74sec 600m,$43840,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,1,BenchMark 66+,1200,S Parnham,1.1,09/05/26,City Of Belmont Trophy (Bm66+),1-Hot And High,4,6.5,01:09.70,Ascot,Good 4,58,0:0-0-0,239428,1341455,1116554,27659,15478,27659,12664,$80000,34.46sec 600m,$3120,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,6,BenchMark 72+,1200,S Parnham,0.7,25/04/26,Banks Avenue Memorial (Bm72+),2-Malletier,1,6.5,01:10.47,Ascot,Good 4,55,0:0-0-0,239022,1338496,1116554,27659,15478,27659,12664,$80000,35.12sec 600m,$43840,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,5,BenchMark 72+,1200,J Turner,5.9,13/12/25,Swan Draught (Bm72+),1-Timeless Gem,10,5,01:09.51,Ascot,Good 4,54,0:0-0-0,235977,1316116,1116554,27659,15478,27659,15458,$80000,35.48sec 600m,$1440,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,3,Rst 0 Met Win-LY,1000,J Turner,0.6,29/11/25,Share Bets With TABtouch Bet Loop (Rs0ly),1-Santanova,6,3.5,00:57.96,Ascot,Good 4,59,0:0-0-0,235666,1313765,1116554,27659,15478,27659,15458,$40000,34.67sec 600m,$720,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,11,BenchMark 72+,1200,J Turner,1.8,16/11/25,Geraldton Toyota Batavia Sprint (Bm72+),1-Supersession,5,3.5,01:11.56,Geraldton,Good 3,55,0:0-0-0,235382,1311508,1116554,27659,15478,27659,15458,$125000,36.11sec 600m,$3625,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,The Calabrese,5,Gelding,Per Incanto,Drive On,4,C Johnston-Porter,3,C & M Gangemi,56.5,0,1560x141544,17:5-3-0,8: 2-0-0,5: 2-0-0,2: 0-0-0,0:0-0-0,12:3-3-0,3:2-0-0,2:0-0-0,0:0-0-0,4:1-3-0,3:2-0-0,$207 565,10,Rst 0 Met Win-LY,1200,J Turner,1.0,01/11/25,Mrs Mac's (Rs0ly),2-Thermosphere Lad,1,4.2,01:10.45,Ascot,Good 4,57.5,0:0-0-0,234913,1308380,1116554,27659,15478,27659,15458,$40000,35.55sec 600m,$21920,NZ
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,1,BenchMark 72+,1200,W Pike,2.8,18/07/26,Budget Car And Truck Rental (Bm72+),1-Urquharts Bluff,6,2.4,01:12.54,Belmont Park,Soft 7,56.5,0:0-0-0,241452,1356904,993405,27603,12691,27603,12691,$80000,35.30sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,6,BenchMark 66+,1000,W Pike,0.4,13/12/25,MCA Polytrack (Bm66+),1-Haida Gwaii,2,2.25,00:57.39,Ascot,Good 4,59,0:0-0-0,235977,1316112,993405,27603,12691,27603,12691,$80000,33.85sec 600m,$14880,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,5,BenchMark 72+,1200,C Parnham,0.1,23/08/25,Vernon Brockman ? 2025 WA Spirit Of Racing Winner (Bm72+),1-Shmoov Moova,3,2.4,01:12.28,Belmont Park,Soft 5,56.5,0:0-0-0,232931,1293218,993405,27603,12691,27603,15179,$80000,36.00sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,10,BenchMark 66+,1200,C Parnham,1.0,26/07/25,Lawn Pride Australia (Bm66+),2-Horcrux,1,4.6,01:12.26,Belmont Park,Soft 5,56.5,0:0-0-0,232207,1287475,993405,27603,12691,27603,15179,$80000,00.00sec 0m,$43840,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,4,BenchMark 66+,1000,C Parnham,3.1,12/07/25,Greenfields Lodge (Bm66+),1-Desert Whisper,4,3.5,00:59.95,Bunbury,Heavy 9,57.5,0:0-0-0,231808,1284409,993405,27603,12691,27603,15179,$80000,35.27sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,4,BenchMark 66+,1200,C Parnham,0.0,28/06/25,Murray Veterinary Services (Bm66+),2-Bayezid,1,2.5,01:10.88,Pinjarra,Good 4,54.5,0:0-0-0,231375,1280990,993405,27603,12691,27603,15179,$80000,00.00sec 0m,$43840,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,2,Open,1000,C Parnham,1.1,01/02/25,Bisley Workwear Hcp,2-Keep Ita Mystery,1,2.8,00:58.19,Ascot,Good 4,57,0:0-0-0,227090,1251206,993405,27603,12691,27603,15179,$80000,34.08sec 600m,$43840,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Want A Winner,5,Horse,Yes Yes Yes,Ridicule,5,W Pike,4,S & J Casey,56.5,0,1x1x1413x2x6,8:4-1-1,5: 3-0-1,4: 2-0-1,4: 2-0-1,0:0-0-0,4:3-1-0,3:1-0-1,1:0-0-0,0:0-0-0,5:3-1-0,1:0-0-0,$177 180,6,Rest 0 Metro Wins,1200,J Mc Naught,0.7,20/03/24,Amelia Park (Rs0mw),2-Battle Commander,1,5.5,01:11.91,Belmont Park,Good 4,57,0:0-0-0,218111,1185758,993405,27603,12691,27603,16126,$35000,35.25sec 600m,$19180,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,3,BenchMark 72+,1200,B Parnham,2.7,18/07/26,Budget Car And Truck Rental (Bm72+),1-Urquharts Bluff,5,8,01:12.54,Belmont Park,Soft 7,55.5,0:0-0-0,241452,1356904,979846,10820,0,10820,13271,$80000,35.30sec 600m,$2320,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,11,BenchMark 66+,1200,N Riordan,0.4,11/07/26,Mrs Mac's (Bm66+),1-Magical Sequence,2,18,01:11.82,Belmont Park,Good 4,55,0:0-0-0,241265,1355405,979846,10820,0,10820,17685,$80000,36.19sec 600m,$14880,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,5,BenchMark 72+,1000,B Parnham,2.3,20/06/26,WA Racehorse Owners' Association (Bm72+),1-Baby Pearl,8,6,00:58.23,Belmont Park,Good 4,55,0:0-0-0,240643,1350609,979846,10820,0,10820,13271,$80000,33.71sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,5,Class 5,1000,B Parnham,0.5,03/06/26,Reliable Asset Maintenance Hcp (C5),2-Allentown,1,3.3,00:58.26,Belmont Park,Soft 5,59.5,0:0-0-0,240163,1346901,979846,10820,0,10820,13271,$30000,33.39sec 600m,$16440,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,11,BenchMark 66+,1000,B Parnham,1.5,23/05/26,Peters Investments (Bm66+),1-Baby Pearl,3,21,00:57.84,Belmont Park,Good 4,56.5,0:0-0-0,239806,1344315,979846,10820,0,10820,13271,$80000,33.18sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,6,Rst 0 Met Win-LY,1000,B Parnham,0.0,06/05/26,MC Polytrack (Rs0ly),1-Last Stylebender,2,7.5,00:57.91,Ascot,Good 4,59,0:0-0-0,239381,1341038,979846,10820,0,10820,13271,$35000,33.71sec 600m,$6510,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,8,BenchMark 72+,1000,S Parnham,2.0,01/01/26,MCA Polytrack (Bm72+),1-Haida Gwaii,6,41,00:58.20,Ascot,Good 4,54,0:0-0-0,236427,1319147,979846,10820,0,10820,12664,$80000,33.69sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,9,BenchMark 66+,1000,L Ramoly,3.6,13/12/25,MCA Polytrack (Bm66+),1-Haida Gwaii,8,21,00:57.39,Ascot,Good 4,57,0:0-0-0,235977,1316112,979846,10820,0,10820,16432,$80000,33.85sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,5,Listed,1200,L Ramoly,5.0,15/11/25,Jungle Mist Classic,1-Drakaina,12,61,01:10.92,Ascot,Good 4,58,0:0-0-0,235353,1311299,979846,10820,0,10820,16432,$125000,34.49sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Atlantic Spirit,6,Mare,Frosted,True Priority,6,,2,N D Parnham,55.5,0,5086x231825,33:6-4-3,8: 0-2-0,5: 1-1-1,2: 0-1-0,0:0-0-0,26:3-3-3,7:3-1-0,0:0-0-0,0:0-0-0,7:3-1-0,7:1-1-2,$356 245,6,BenchMark 72+,1000,L Campbell,1.3,01/11/25,Drummond Golf (Bm72+),1-Desert Whisper,5,11,00:58.14,Ascot,Good 4,54,0:0-0-0,234913,1308382,979846,10820,0,10820,16928,$80000,33.95sec 600m,$2320,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Sunny Honey,7,Gelding,Patronize,Sunsilkin,7,P Harvey,5,D R Harrison,55.5,0,53x54624303,48:6-4-12,24: 2-2-7,22: 4-1-9,12: 2-0-6,0:0-0-0,30:3-1-5,14:2-2-6,4:1-1-1,0:0-0-0,7:1-0-1,7:0-1-1,$516 657,8,BenchMark 72+,1200,P Harvey,2.5,06/06/26,Quayclean (Bm72+),1-Charino,3,20,01:10.22,Belmont Park,Good 4,55.5,0:0-0-0,240215,1347367,955803,9257,3809,9257,3809,$80000,34.18sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Sunny Honey,7,Gelding,Patronize,Sunsilkin,7,P Harvey,5,D R Harrison,55.5,0,53x54624303,48:6-4-12,24: 2-2-7,22: 4-1-9,12: 2-0-6,0:0-0-0,30:3-1-5,14:2-2-6,4:1-1-1,0:0-0-0,7:1-0-1,7:0-1-1,$516 657,10,BenchMark 66+,1000,P Harvey,7.1,23/05/26,Peters Investments (Bm66+),1-Baby Pearl,11,15,00:57.84,Belmont Park,Good 4,59.5,0:0-0-0,239806,1344315,955803,9257,3809,9257,3809,$80000,33.18sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Sunny Honey,7,Gelding,Patronize,Sunsilkin,7,P Harvey,5,D R Harrison,55.5,0,53x54624303,48:6-4-12,24: 2-2-7,22: 4-1-9,12: 2-0-6,0:0-0-0,30:3-1-5,14:2-2-6,4:1-1-1,0:0-0-0,7:1-0-1,7:0-1-1,$516 657,5,BenchMark 72+,1000,P Harvey,1.6,09/05/26,Mc Polytrack (Bm72+),1-Desert Whisper,3,10,00:57.26,Ascot,Good 4,56.5,0:0-0-0,239428,1341451,955803,9257,3809,9257,3809,$80000,33.93sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,1,01-Aug-2026 12:23,1200,3yo+,BenchMark 72+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Mrs Mac's (Bm72+),Apprentices Can Claim,Sunny Honey,7,Gelding,Patronize,Sunsilkin,7,P Harvey,5,D R Harrison,55.5,0,53x54624303,48:6-4-12,24: 2-2-7,22: 4-1-9,12: 2-0-6,0:0-0-0,30:3-1-5,14:2-2-6,4:1-1-1,0:0-0-0,7:1-0-1,7:0-1-1,$516 657,4,BenchMark 72+,1200,P Harvey,1.8,25/04/26,Banks Avenue Memorial (Bm72+),1-The Calabrese,4,14,01:10.47,Ascot,Good 4,58.5,0:0-0-0,239022,1338496,955803,9257,3809,9257,3809,$80000,35.12sec 600m,$3120,AUS
